Country,Product,URI,UPC,EAN,ISRC,Track name,Artist name,Composer name,Album name,Quantity,Label,Payable invoice,Invoice currency,Payable EUR,Payable USD
CY,A,spotify:track:48Gy0ciycUaRFeBegIgTOe,630808420252,,USDCH1041492,Case High Court Me Jaai,"Khesari Lal Yadav, Priyanka Singh",N/A,Ek Saazish Jaal,1,Enterr10 Music Bhojpuri,0.000045,EUR,0.000,0.000
IN,A,spotify:track:7p0YrCp54esNdVgt8XWdL7,710825995015,,USDCH1025913,Aasmaan Ke Chanda,"Khesari Lal Yadav, Kalpana",N/A,Hum Hain Hindustani,9,Enterr10 Music Bhojpuri,0.000615,USD,0.001,0.001
GB,A,spotify:track:04l7FE9DcshkQrvT8vGOcr,711099369571,,INS641201117,Sundaranana,Dr. Manikantam,N/A,Best Of Dr. Manikantam,1,The Art Of Living,0.001601,GBP,0.002,0.002
GB,FAM6,spotify:track:4sgNLfPGN5FGvLTSKqTBPw,711099369571,,INS641200579,Govinda Gokula Chanda,Dr. Manikantam,N/A,Best Of Dr. Manikantam,1,The Art Of Living,0.003339,GBP,0.004,0.005
SE,P,spotify:track:7nhruba4fm49yMszdvluzk,644824517261,,USDCH1040333,Makhna,"Waqas Ali, Shazia Manzoor, Aryan Khan",N/A,Makhna,1,Beyond Records,0.005917,EUR,0.006,0.007
IL,P,spotify:track:50RxAXvBs18zquwdwf2ZOV,644824510019,,USDCH1037153,Om Namah Shivaya - 108 Times,Swami Purnachaitanya,N/A,Mantra Kavacham,1,The Art Of Living,0.003922,EUR,0.004,0.005
IL,P,spotify:track:5Iolm1xgVhlBgUrfRpdEgJ,644824517612,,USDCH1040542,Zila Kafi,"Amaan Ali Bangash, Ayaan Ali Bangash",N/A,New Delhi - A Journey,1,Hotel Leelaventure Limited,0.003922,EUR,0.004,0.005
AE,P,spotify:track:1qWBWMCMNd7wIXaknViBvc,711099369373,,INS641200535,Achutam Keshavam,Vikram Hazra,N/A,Amrit,179,The Art of living,0.550855,EUR,0.551,0.648
IN,A,spotify:track:0RFi6bnnT71bOVjadz3RIA,700621799818,,USDCH1015230,Dada Mere Dada,Rajesh Bisen,N/A,Sathvaro Sacha Devno,2,Rajmudra Productions,0.000137,USD,0.000,0.000
DE,P,spotify:track:5iS5YsHyTBIC8EMUtzGtgD,644824510019,,USDCH1037151,Om Namo Bhagavate Vasudevaya - 108 Times,Swami Purnachaitanya,N/A,Mantra Kavacham,1,The Art Of Living,0.004707,EUR,0.005,0.006
GB,P,spotify:track:4wvWbW8PcGkE7wSFO967Ik,700621800033,,USDCH1016040,Kumkum P Ag Ala,Daxa Vegda,N/A,Sanedo sanedo Lal Lal DJ Dhamal,1,Rajmudra Productions,0.005678,GBP,0.007,0.008
NL,PDIB,spotify:track:2FfOLylDItU78meqKAHqja,711099369571,,INS641200575,Guru Om Guru,Dr. Manikantam,N/A,Best Of Dr. Manikantam,1,The Art Of Living,0.007365,EUR,0.007,0.009
IN,FAM6,spotify:track:68pG5Ei5vzu6XVIiwQewRs,711099369281,,INS641200345,Mujhko Zameen,Chitra Roy,N/A,Best Of Chitra Roy,1,The Art Of Living,0.000557,USD,0.000,0.001
BR,FAM6,spotify:track:52FDuL3vzfLOKpcraugjH4,612292244132,,USDCH1032151,Shanti Mantra Om Saha Navavatu,Shaurya Mhamunkar,N/A,Meditation for soul,12,Ariha Audio,0.014258,EUR,0.014,0.017
ZA,P,spotify:track:6Vm8aIqUG8Klk2IWJ1E1RK,644824510248,,USDCH1037293,Bhagya Suktam,Swami Purnachaitanya,N/A,Suktanjali,7,The Art of living,0.014623,EUR,0.015,0.017
US,FAM6,spotify:track:1q4cA2QWvRiMQ1Veh1LnMd,700621799832,,USDCH1015352,Ho Rang Rasiya Falguni,Falguni Pathak,N/A,Stuti Aarti Thal Akhand Garba,1,Rajmudra Productions,0.002872,USD,0.002,0.003
AU,P,spotify:track:3OZOgaTy7K6RiRvewAh62F,612292244118,,USDCH1032141,Shiva Suvarnamala Stuti,Minakshi Majumdar,N/A,Sublime Bhajans Vol 7,43,Ariha Audio,0.179427,EUR,0.179,0.211
TT,A,spotify:track:0dgLLTtvBl6lsrOy1QGqbH,711099368758,,INS641200539,Narayan Narayan,Vikram Hazra,N/A,Achutam,1,The Art of living,0,USD,0.000,0.000
IN,PDLS12,spotify:track:187QPaIrSDkZtvIdYVPm9N,700621800088,,USDCH1016419,Tu Mane Bhagvan,Irfan Meer,N/A,Tari Bhakti No Sathwaro,2,Rajmudra Productions,0.001853,USD,0.002,0.002
RU,A,spotify:track:5MmJsIYUJVPST1mSSYuGk5,644824510248,,USDCH1037298,Narayana Suktam,Swami Purnachaitanya,N/A,Suktanjali,1,The Art of living,0.000031,EUR,0.000,0.000
LU,A,spotify:track:2j39TRa9GsAo4GoqIZrZW6,711099369373,,INS641200541,Nikunj Mein Biraje,Vikram Hazra,N/A,Amrit,1,The Art of living,0.000008,EUR,0.000,0.000
AR,FAM6,spotify:track:2zQ2FvwMzwkEZeYcfoFtNb,711099368758,,INS641200265,Jai Jai Krishna Krishna Hare,Sahil Jagtiani,N/A,Achutam,1,The Art of living,0.000714,EUR,0.001,0.001
GB,A,spotify:track:1iO5MPHW32Dh92LdCo7fSO,612292244118,,USDCH1032139,Nainam Chindanti,Minakshi Majumdar,N/A,Sublime Bhajans Vol 7,3,Ariha Audio,0.004803,GBP,0.006,0.007
PH,FAM6,spotify:track:0QVKWKCoyImTCh5Mu4kNZA,711099369571,,INS641201118,Hara Hara Haraya,Dr. Manikantam,N/A,Best Of Dr. Manikantam,6,The Art Of Living,0.003144,EUR,0.003,0.004
NL,A,spotify:track:7JqhvC6eZkXuwXgUSHAgtQ,711099368321,,INS641200543,Krishna Kanha,Sachin Limaye,N/A,Best Of Sachin Limaye,3,The Art Of Living,0.002376,EUR,0.002,0.003
SA,A,spotify:track:50RxAXvBs18zquwdwf2ZOV,644824510019,,USDCH1037153,Om Namah Shivaya - 108 Times,Swami Purnachaitanya,N/A,Mantra Kavacham,3,The Art Of Living,0.000197,EUR,0.000,0.000
US,PDS,spotify:track:72wMVpnbPxXgDs1Io8AsgU,644824516769,,USDCH1039993,Pyaar Meri Zindagi - Aryan Khan ft. Naseebo Lal,"Aryan Khan, Naseebo Lal",N/A,Pyar Meri Zindagi,4,Beyond Records,0.008667,USD,0.007,0.009
GB,PDS,spotify:track:1yOhgI68MMaDvS8qQMMxEJ,644824510309,,INS641202200,Madhava Mohana,Dr. Manikantan,N/A,Bhavanjali,1,The Art Of Living,0.002712,GBP,0.003,0.004
IN,A,spotify:track:5IsLvFKpTSGYp9RZL9egah,700621800088,,USDCH1016404,Khulla Mukya Chh,Irfan Meer,N/A,Tari Bhakti No Sathwaro,1,Rajmudra Productions,0.000068,USD,0.000,0.000
AU,FAM6,spotify:track:3FdbCFDPC1aM1NMVXfotOJ,709586781524,,USDCH1024450,Sarvesham Svastir Bhavatu,Minakshi Majumdar,N/A,Sublime Bhajans Vol - 2,3,Ariha Audio,0.006207,EUR,0.006,0.007
BR,P,spotify:track:7lze0bDAqRLOqPaPUUhV2X,644824518206,,INS641202127,Guru Stotra,Siddhant Bhatia,N/A,Ananta,1,The Art Of Living,0.00226,EUR,0.002,0.003
US,A,spotify:track:4appvoyaU5AdRtrJJHyhkV,644824510330,,INS641200437,Bolo Narayan - Nandgher,Sachin Limaye,N/A,Hari Hari Vitthale,1,The Art Of Living,0.003725,USD,0.003,0.004
IN,PDS,spotify:track:3LCel2r3BSNlBTaNl2VBI9,711099369571,,INS641200602,Nanda Nanda,Dr. Manikantam,N/A,Best Of Dr. Manikantam,1,The Art Of Living,0.000487,USD,0.000,0.000
